CountryName,CountryCode,Date,cases_weekly,deaths_weekly
Albania,ALB,2021-01-18T00:00:00Z,4095,36
Albania,ALB,2021-01-11T00:00:00Z,4157,48
Albania,ALB,2021-01-04T00:00:00Z,2866,29
Albania,ALB,2020-12-28T00:00:00Z,3569,76
Albania,ALB,2020-12-21T00:00:00Z,4473,85
Albania,ALB,2020-12-14T00:00:00Z,5542,98
Albania,ALB,2020-12-07T00:00:00Z,5363,107
Albania,ALB,2020-11-30T00:00:00Z,4864,99
Albania,ALB,2020-11-23T00:00:00Z,4931,76
Albania,ALB,2020-11-16T00:00:00Z,3624,64
Albania,ALB,2020-11-09T00:00:00Z,3004,41
Albania,ALB,2020-11-02T00:00:00Z,2045,41
Albania,ALB,2020-10-26T00:00:00Z,2102,26
Albania,ALB,2020-10-19T00:00:00Z,1656,31
Albania,ALB,2020-10-12T00:00:00Z,1133,24
Albania,ALB,2020-10-05T00:00:00Z,1007,19
Albania,ALB,2020-09-28T00:00:00Z,874,15
Albania,ALB,2020-09-21T00:00:00Z,1032,28
Albania,ALB,2020-09-14T00:00:00Z,1098,18
Albania,ALB,2020-09-07T00:00:00Z,875,36
Albania,ALB,2020-08-31T00:00:00Z,953,30
Albania,ALB,2020-08-24T00:00:00Z,1047,22
Albania,ALB,2020-08-17T00:00:00Z,969,29
Albania,ALB,2020-08-10T00:00:00Z,892,33
Albania,ALB,2020-08-03T00:00:00Z,756,28
Albania,ALB,2020-07-27T00:00:00Z,673,26
Albania,ALB,2020-07-20T00:00:00Z,636,19
Albania,ALB,2020-07-13T00:00:00Z,561,17
Albania,ALB,2020-07-06T00:00:00Z,491,21
Albania,ALB,2020-06-29T00:00:00Z,475,11
Albania,ALB,2020-06-22T00:00:00Z,406,8
Albania,ALB,2020-06-15T00:00:00Z,275,2
Albania,ALB,2020-06-08T00:00:00Z,109,1
Albania,ALB,2020-06-01T00:00:00Z,139,1
Albania,ALB,2020-05-25T00:00:00Z,52,1
Albania,ALB,2020-05-18T00:00:00Z,78,0
Albania,ALB,2020-05-11T00:00:00Z,73,0
Albania,ALB,2020-05-04T00:00:00Z,69,3
Albania,ALB,2020-04-27T00:00:00Z,164,2
Albania,ALB,2020-04-20T00:00:00Z,116,3
Albania,ALB,2020-04-13T00:00:00Z,85,2
Albania,ALB,2020-04-06T00:00:00Z,149,11
Albania,ALB,2020-03-30T00:00:00Z,123,8
Albania,ALB,2020-03-23T00:00:00Z,47,1
Albania,ALB,2020-03-16T00:00:00Z,40,1
Albania,ALB,2020-03-09T00:00:00Z,2,0
Austria,AUT,2021-01-18T00:00:00Z,11406,383
Austria,AUT,2021-01-11T00:00:00Z,15133,378
Austria,AUT,2021-01-04T00:00:00Z,13188,381
Austria,AUT,2020-12-28T00:00:00Z,15164,656
Austria,AUT,2020-12-21T00:00:00Z,16186,816
Austria,AUT,2020-12-14T00:00:00Z,19060,668
Austria,AUT,2020-12-07T00:00:00Z,22794,828
Austria,AUT,2020-11-30T00:00:00Z,32058,705
Austria,AUT,2020-11-23T00:00:00Z,42630,520
Austria,AUT,2020-11-16T00:00:00Z,50986,344
Austria,AUT,2020-11-09T00:00:00Z,41398,221
Austria,AUT,2020-11-02T00:00:00Z,28574,130
Austria,AUT,2020-10-26T00:00:00Z,16979,74
Austria,AUT,2020-10-19T00:00:00Z,9574,46
Austria,AUT,2020-10-12T00:00:00Z,7365,51
Austria,AUT,2020-10-05T00:00:00Z,5152,26
Austria,AUT,2020-09-28T00:00:00Z,4909,21
Austria,AUT,2020-09-21T00:00:00Z,5222,10
Austria,AUT,2020-09-14T00:00:00Z,4141,20
Austria,AUT,2020-09-07T00:00:00Z,1976,3
Austria,AUT,2020-08-31T00:00:00Z,1979,1
Austria,AUT,2020-08-24T00:00:00Z,1866,4
Austria,AUT,2020-08-17T00:00:00Z,1362,7
Austria,AUT,2020-08-10T00:00:00Z,702,3
Austria,AUT,2020-08-03T00:00:00Z,823,6
Austria,AUT,2020-07-27T00:00:00Z,915,2
Austria,AUT,2020-07-20T00:00:00Z,724,2
Austria,AUT,2020-07-13T00:00:00Z,578,2
Austria,AUT,2020-07-06T00:00:00Z,644,4
Austria,AUT,2020-06-29T00:00:00Z,340,12
Austria,AUT,2020-06-22T00:00:00Z,247,13
Austria,AUT,2020-06-15T00:00:00Z,170,5
Austria,AUT,2020-06-08T00:00:00Z,226,4
Austria,AUT,2020-06-01T00:00:00Z,203,28
Austria,AUT,2020-05-25T00:00:00Z,285,11
Austria,AUT,2020-05-18T00:00:00Z,367,11
Austria,AUT,2020-05-11T00:00:00Z,249,20
Austria,AUT,2020-05-04T00:00:00Z,349,56
Austria,AUT,2020-04-27T00:00:00Z,479,90
Austria,AUT,2020-04-20T00:00:00Z,773,102
Austria,AUT,2020-04-13T00:00:00Z,1954,146
Austria,AUT,2020-04-06T00:00:00Z,3170,118
Austria,AUT,2020-03-30T00:00:00Z,5182,70
Austria,AUT,2020-03-23T00:00:00Z,2771,15
Austria,AUT,2020-03-16T00:00:00Z,758,1
Austria,AUT,2020-03-09T00:00:00Z,88,0
Austria,AUT,2020-03-02T00:00:00Z,14,0
Austria,AUT,2020-02-24T00:00:00Z,0,0
Austria,AUT,2020-02-17T00:00:00Z,0,0
Austria,AUT,2020-02-10T00:00:00Z,0,0
Austria,AUT,2020-02-03T00:00:00Z,0,0
Austria,AUT,2020-01-27T00:00:00Z,0,0
Austria,AUT,2020-01-20T00:00:00Z,0,0
Austria,AUT,2020-01-13T00:00:00Z,0,0
Austria,AUT,2020-01-06T00:00:00Z,0,0
Belarus,BLR,2021-01-18T00:00:00Z,13367,65
Belarus,BLR,2021-01-11T00:00:00Z,14031,75
Belarus,BLR,2021-01-04T00:00:00Z,11374,57
Belarus,BLR,2020-12-28T00:00:00Z,15065,70
Belarus,BLR,2020-12-21T00:00:00Z,13228,61
Belarus,BLR,2020-12-14T00:00:00Z,13138,56
Belarus,BLR,2020-12-07T00:00:00Z,12149,56
Belarus,BLR,2020-11-30T00:00:00Z,11009,55
Belarus,BLR,2020-11-23T00:00:00Z,9814,50
Belarus,BLR,2020-11-16T00:00:00Z,7906,39
Belarus,BLR,2020-11-09T00:00:00Z,6820,22
Belarus,BLR,2020-11-02T00:00:00Z,6636,28
Belarus,BLR,2020-10-26T00:00:00Z,5125,28
Belarus,BLR,2020-10-19T00:00:00Z,4164,33
Belarus,BLR,2020-10-12T00:00:00Z,3239,39
Belarus,BLR,2020-10-05T00:00:00Z,2686,39
Belarus,BLR,2020-09-28T00:00:00Z,1935,38
Belarus,BLR,2020-09-21T00:00:00Z,1501,30
Belarus,BLR,2020-09-14T00:00:00Z,1314,39
Belarus,BLR,2020-09-07T00:00:00Z,1172,35
Belarus,BLR,2020-08-31T00:00:00Z,1219,34
Belarus,BLR,2020-08-24T00:00:00Z,952,32
Belarus,BLR,2020-08-17T00:00:00Z,666,23
Belarus,BLR,2020-08-10T00:00:00Z,783,20
Belarus,BLR,2020-08-03T00:00:00Z,935,33
Belarus,BLR,2020-07-27T00:00:00Z,1037,35
Belarus,BLR,2020-07-20T00:00:00Z,1163,35
Belarus,BLR,2020-07-13T00:00:00Z,1378,41
Belarus,BLR,2020-07-06T00:00:00Z,2079,40
Belarus,BLR,2020-06-29T00:00:00Z,2970,37
Belarus,BLR,2020-06-22T00:00:00Z,4532,38
Belarus,BLR,2020-06-15T00:00:00Z,5343,39
Belarus,BLR,2020-06-08T00:00:00Z,6074,34
Belarus,BLR,2020-06-01T00:00:00Z,6358,36
Belarus,BLR,2020-05-25T00:00:00Z,6548,34
Belarus,BLR,2020-05-18T00:00:00Z,6677,34
Belarus,BLR,2020-05-11T00:00:00Z,6268,32
Belarus,BLR,2020-05-04T00:00:00Z,6242,27
Belarus,BLR,2020-04-27T00:00:00Z,4656,25
Belarus,BLR,2020-04-20T00:00:00Z,3229,21
Belarus,BLR,2020-04-13T00:00:00Z,2014,18
Belarus,BLR,2020-04-06T00:00:00Z,470,8
Belarus,BLR,2020-03-30T00:00:00Z,18,0
Belarus,BLR,2020-03-23T00:00:00Z,49,0
Belarus,BLR,2020-03-16T00:00:00Z,21,0
Belarus,BLR,2020-03-09T00:00:00Z,5,0
Belarus,BLR,2020-03-02T00:00:00Z,1,0
Belarus,BLR,2020-02-24T00:00:00Z,0,0
Belarus,BLR,2020-02-17T00:00:00Z,0,0
Belarus,BLR,2020-02-10T00:00:00Z,0,0
Belarus,BLR,2020-02-03T00:00:00Z,0,0
Belarus,BLR,2020-01-27T00:00:00Z,0,0
Belarus,BLR,2020-01-20T00:00:00Z,0,0
Belarus,BLR,2020-01-13T00:00:00Z,0,0
Belarus,BLR,2020-01-06T00:00:00Z,0,0
Belgium,BEL,2021-01-18T00:00:00Z,13749,335
Belgium,BEL,2021-01-11T00:00:00Z,14696,382
Belgium,BEL,2021-01-04T00:00:00Z,11380,455
Belgium,BEL,2020-12-28T00:00:00Z,12582,530
Belgium,BEL,2020-12-21T00:00:00Z,17683,653
Belgium,BEL,2020-12-14T00:00:00Z,16793,664
Belgium,BEL,2020-12-07T00:00:00Z,15273,702
Belgium,BEL,2020-11-30T00:00:00Z,16252,875
Belgium,BEL,2020-11-23T00:00:00Z,22306,1125
Belgium,BEL,2020-11-16T00:00:00Z,33961,1335
Belgium,BEL,2020-11-09T00:00:00Z,53993,1416
Belgium,BEL,2020-11-02T00:00:00Z,99544,1060
Belgium,BEL,2020-10-26T00:00:00Z,105329,501
Belgium,BEL,2020-10-19T00:00:00Z,72195,236
Belgium,BEL,2020-10-12T00:00:00Z,38829,139
Belgium,BEL,2020-10-05T00:00:00Z,18884,84
Belgium,BEL,2020-09-28T00:00:00Z,11274,39
Belgium,BEL,2020-09-21T00:00:00Z,10108,27
Belgium,BEL,2020-09-14T00:00:00Z,6158,19
Belgium,BEL,2020-09-07T00:00:00Z,3655,17
Belgium,BEL,2020-08-31T00:00:00Z,3121,28
Belgium,BEL,2020-08-24T00:00:00Z,3453,42
Belgium,BEL,2020-08-17T00:00:00Z,3751,75
Belgium,BEL,2020-08-10T00:00:00Z,4340,30
Belgium,BEL,2020-08-03T00:00:00Z,3759,20
Belgium,BEL,2020-07-27T00:00:00Z,2489,15
Belgium,BEL,2020-07-20T00:00:00Z,1385,19
Belgium,BEL,2020-07-13T00:00:00Z,704,13
Belgium,BEL,2020-07-06T00:00:00Z,637,25
Belgium,BEL,2020-06-29T00:00:00Z,607,39
Belgium,BEL,2020-06-22T00:00:00Z,668,43
Belgium,BEL,2020-06-15T00:00:00Z,671,58
Belgium,BEL,2020-06-08T00:00:00Z,847,113
Belgium,BEL,2020-06-01T00:00:00Z,1144,161
Belgium,BEL,2020-05-25T00:00:00Z,1510,233
Belgium,BEL,2020-05-18T00:00:00Z,2071,315
Belgium,BEL,2020-05-11T00:00:00Z,3051,540
Belgium,BEL,2020-05-04T00:00:00Z,3095,701
Belgium,BEL,2020-04-27T00:00:00Z,5703,1197
Belgium,BEL,2020-04-20T00:00:00Z,7963,1667
Belgium,BEL,2020-04-13T00:00:00Z,11175,1979
Belgium,BEL,2020-04-06T00:00:00Z,9694,1584
Belgium,BEL,2020-03-30T00:00:00Z,8130,782
Belgium,BEL,2020-03-23T00:00:00Z,3673,199
Belgium,BEL,2020-03-16T00:00:00Z,1348,19
Belgium,BEL,2020-03-09T00:00:00Z,388,0
Belgium,BEL,2020-03-02T00:00:00Z,19,0
Belgium,BEL,2020-02-24T00:00:00Z,0,0
Belgium,BEL,2020-02-17T00:00:00Z,0,0
Belgium,BEL,2020-02-10T00:00:00Z,0,0
Belgium,BEL,2020-02-03T00:00:00Z,0,0
Belgium,BEL,2020-01-27T00:00:00Z,0,0
Belgium,BEL,2020-01-20T00:00:00Z,0,0
Belgium,BEL,2020-01-13T00:00:00Z,0,0
Belgium,BEL,2020-01-06T00:00:00Z,0,0
Bosnia and Herzegovina,BIH,2021-01-18T00:00:00Z,2325,128
Bosnia and Herzegovina,BIH,2021-01-11T00:00:00Z,3113,227
Bosnia and Herzegovina,BIH,2021-01-04T00:00:00Z,2954,178
Bosnia and Herzegovina,BIH,2020-12-28T00:00:00Z,4167,328
Bosnia and Herzegovina,BIH,2020-12-21T00:00:00Z,4407,289
Bosnia and Herzegovina,BIH,2020-12-14T00:00:00Z,6610,384
Bosnia and Herzegovina,BIH,2020-12-07T00:00:00Z,7133,332
Bosnia and Herzegovina,BIH,2020-11-30T00:00:00Z,7367,344
Bosnia and Herzegovina,BIH,2020-11-23T00:00:00Z,9107,419
Bosnia and Herzegovina,BIH,2020-11-16T00:00:00Z,8477,347
Bosnia and Herzegovina,BIH,2020-11-09T00:00:00Z,10918,262
Bosnia and Herzegovina,BIH,2020-11-02T00:00:00Z,10611,162
Bosnia and Herzegovina,BIH,2020-10-26T00:00:00Z,6774,102
Bosnia and Herzegovina,BIH,2020-10-19T00:00:00Z,3475,63
Bosnia and Herzegovina,BIH,2020-10-12T00:00:00Z,2670,50
Bosnia and Herzegovina,BIH,2020-10-05T00:00:00Z,1058,61
Bosnia and Herzegovina,BIH,2020-09-28T00:00:00Z,1493,53
Bosnia and Herzegovina,BIH,2020-09-21T00:00:00Z,1962,68
Bosnia and Herzegovina,BIH,2020-09-14T00:00:00Z,2320,50
Bosnia and Herzegovina,BIH,2020-09-07T00:00:00Z,1353,47
Bosnia and Herzegovina,BIH,2020-08-31T00:00:00Z,1889,63
Bosnia and Herzegovina,BIH,2020-08-24T00:00:00Z,2365,60
Bosnia and Herzegovina,BIH,2020-08-17T00:00:00Z,1210,67
Bosnia and Herzegovina,BIH,2020-08-10T00:00:00Z,2217,59
Bosnia and Herzegovina,BIH,2020-08-03T00:00:00Z,2039,60
Bosnia and Herzegovina,BIH,2020-07-27T00:00:00Z,1617,33
Bosnia and Herzegovina,BIH,2020-07-20T00:00:00Z,1568,30
Bosnia and Herzegovina,BIH,2020-07-13T00:00:00Z,1491,27
Bosnia and Herzegovina,BIH,2020-07-06T00:00:00Z,1178,11
Bosnia and Herzegovina,BIH,2020-06-29T00:00:00Z,784,13
Bosnia and Herzegovina,BIH,2020-06-22T00:00:00Z,430,6
Bosnia and Herzegovina,BIH,2020-06-15T00:00:00Z,328,4
Bosnia and Herzegovina,BIH,2020-06-08T00:00:00Z,164,7
Bosnia and Herzegovina,BIH,2020-06-01T00:00:00Z,109,9
Bosnia and Herzegovina,BIH,2020-05-25T00:00:00Z,111,11
Bosnia and Herzegovina,BIH,2020-05-18T00:00:00Z,172,25
Bosnia and Herzegovina,BIH,2020-05-11T00:00:00Z,260,31
Bosnia and Herzegovina,BIH,2020-05-04T00:00:00Z,341,18
Bosnia and Herzegovina,BIH,2020-04-27T00:00:00Z,247,12
Bosnia and Herzegovina,BIH,2020-04-20T00:00:00Z,262,8
Bosnia and Herzegovina,BIH,2020-04-13T00:00:00Z,344,14
Bosnia and Herzegovina,BIH,2020-04-06T00:00:00Z,340,18
Bosnia and Herzegovina,BIH,2020-03-30T00:00:00Z,198,5
Bosnia and Herzegovina,BIH,2020-03-23T00:00:00Z,107,1
Bosnia and Herzegovina,BIH,2020-03-16T00:00:00Z,18,0
Bulgaria,BGR,2021-01-18T00:00:00Z,3302,357
Bulgaria,BGR,2021-01-11T00:00:00Z,5460,448
Bulgaria,BGR,2021-01-04T00:00:00Z,5335,514
Bulgaria,BGR,2020-12-28T00:00:00Z,6521,555
Bulgaria,BGR,2020-12-21T00:00:00Z,11746,921
Bulgaria,BGR,2020-12-14T00:00:00Z,18028,891
Bulgaria,BGR,2020-12-07T00:00:00Z,18935,983
Bulgaria,BGR,2020-11-30T00:00:00Z,20666,934
Bulgaria,BGR,2020-11-23T00:00:00Z,23569,750
Bulgaria,BGR,2020-11-16T00:00:00Z,23091,465
Bulgaria,BGR,2020-11-09T00:00:00Z,21091,367
Bulgaria,BGR,2020-11-02T00:00:00Z,16180,204
Bulgaria,BGR,2020-10-26T00:00:00Z,8386,108
Bulgaria,BGR,2020-10-19T00:00:00Z,5101,94
Bulgaria,BGR,2020-10-12T00:00:00Z,2815,48
Bulgaria,BGR,2020-10-05T00:00:00Z,1532,48
Bulgaria,BGR,2020-09-28T00:00:00Z,1192,35
Bulgaria,BGR,2020-09-21T00:00:00Z,945,41
Bulgaria,BGR,2020-09-14T00:00:00Z,868,49
Bulgaria,BGR,2020-09-07T00:00:00Z,860,58
Bulgaria,BGR,2020-08-31T00:00:00Z,903,68
Bulgaria,BGR,2020-08-24T00:00:00Z,922,47
Bulgaria,BGR,2020-08-17T00:00:00Z,969,51
Bulgaria,BGR,2020-08-10T00:00:00Z,1441,59
Bulgaria,BGR,2020-08-03T00:00:00Z,1528,48
Bulgaria,BGR,2020-07-27T00:00:00Z,1694,40
Bulgaria,BGR,2020-07-20T00:00:00Z,1481,32
Bulgaria,BGR,2020-07-13T00:00:00Z,1512,22
Bulgaria,BGR,2020-07-06T00:00:00Z,1049,27
Bulgaria,BGR,2020-06-29T00:00:00Z,786,20
Bulgaria,BGR,2020-06-22T00:00:00Z,615,25
Bulgaria,BGR,2020-06-15T00:00:00Z,563,14
Bulgaria,BGR,2020-06-08T00:00:00Z,214,20
Bulgaria,BGR,2020-06-01T00:00:00Z,80,10
Bulgaria,BGR,2020-05-25T00:00:00Z,198,20
Bulgaria,BGR,2020-05-18T00:00:00Z,270,19
Bulgaria,BGR,2020-05-11T00:00:00Z,347,18
Bulgaria,BGR,2020-05-04T00:00:00Z,318,17
Bulgaria,BGR,2020-04-27T00:00:00Z,385,13
Bulgaria,BGR,2020-04-20T00:00:00Z,240,14
Bulgaria,BGR,2020-04-13T00:00:00Z,144,9
Bulgaria,BGR,2020-04-06T00:00:00Z,185,12
Bulgaria,BGR,2020-03-30T00:00:00Z,161,5
Bulgaria,BGR,2020-03-23T00:00:00Z,134,1
Bulgaria,BGR,2020-03-16T00:00:00Z,47,2
Bulgaria,BGR,2020-03-09T00:00:00Z,4,0
Croatia,HRV,2021-01-18T00:00:00Z,4905,252
Croatia,HRV,2021-01-11T00:00:00Z,7265,331
Croatia,HRV,2021-01-04T00:00:00Z,7712,333
Croatia,HRV,2020-12-28T00:00:00Z,9518,482
Croatia,HRV,2020-12-21T00:00:00Z,19842,617
Croatia,HRV,2020-12-14T00:00:00Z,25533,466
Croatia,HRV,2020-12-07T00:00:00Z,23741,462
Croatia,HRV,2020-11-30T00:00:00Z,22894,359
Croatia,HRV,2020-11-23T00:00:00Z,19512,304
Croatia,HRV,2020-11-16T00:00:00Z,16959,255
Croatia,HRV,2020-11-09T00:00:00Z,15752,232
Croatia,HRV,2020-11-02T00:00:00Z,15115,125
Croatia,HRV,2020-10-26T00:00:00Z,10800,74
Croatia,HRV,2020-10-19T00:00:00Z,5140,39
Croatia,HRV,2020-10-12T00:00:00Z,2781,26
Croatia,HRV,2020-10-05T00:00:00Z,1462,26
Croatia,HRV,2020-09-28T00:00:00Z,1275,24
Croatia,HRV,2020-09-21T00:00:00Z,1389,24
Croatia,HRV,2020-09-14T00:00:00Z,1569,26
Croatia,HRV,2020-09-07T00:00:00Z,1841,14
Croatia,HRV,2020-08-31T00:00:00Z,1948,13
Croatia,HRV,2020-08-24T00:00:00Z,1604,5
Croatia,HRV,2020-08-17T00:00:00Z,967,9
Croatia,HRV,2020-08-10T00:00:00Z,344,8
Croatia,HRV,2020-08-03T00:00:00Z,403,13
Croatia,HRV,2020-07-27T00:00:00Z,503,16
Croatia,HRV,2020-07-20T00:00:00Z,632,1
Croatia,HRV,2020-07-13T00:00:00Z,571,6
Croatia,HRV,2020-07-06T00:00:00Z,460,6
Croatia,HRV,2020-06-29T00:00:00Z,374,0
Croatia,HRV,2020-06-22T00:00:00Z,65,0
Croatia,HRV,2020-06-15T00:00:00Z,5,3
Croatia,HRV,2020-06-08T00:00:00Z,1,1
Croatia,HRV,2020-06-01T00:00:00Z,2,4
Croatia,HRV,2020-05-25T00:00:00Z,18,4
Croatia,HRV,2020-05-18T00:00:00Z,39,5
Croatia,HRV,2020-05-11T00:00:00Z,91,11
Croatia,HRV,2020-05-04T00:00:00Z,66,24
Croatia,HRV,2020-04-27T00:00:00Z,159,8
Croatia,HRV,2020-04-20T00:00:00Z,271,24
Croatia,HRV,2020-04-13T00:00:00Z,418,8
Croatia,HRV,2020-04-06T00:00:00Z,469,9
Croatia,HRV,2020-03-30T00:00:00Z,478,6
Croatia,HRV,2020-03-23T00:00:00Z,187,0
Croatia,HRV,2020-03-16T00:00:00Z,36,0
Croatia,HRV,2020-03-09T00:00:00Z,5,0
Croatia,HRV,2020-03-02T00:00:00Z,7,0
Croatia,HRV,2020-02-24T00:00:00Z,0,0
Croatia,HRV,2020-02-17T00:00:00Z,0,0
Croatia,HRV,2020-02-10T00:00:00Z,0,0
Croatia,HRV,2020-02-03T00:00:00Z,0,0
Croatia,HRV,2020-01-27T00:00:00Z,0,0
Croatia,HRV,2020-01-20T00:00:00Z,0,0
Croatia,HRV,2020-01-13T00:00:00Z,0,0
Croatia,HRV,2020-01-06T00:00:00Z,0,0
Czech Republic,CZE,2021-01-18T00:00:00Z,56398,1177
Czech Republic,CZE,2021-01-11T00:00:00Z,88740,1202
Czech Republic,CZE,2021-01-04T00:00:00Z,72374,918
Czech Republic,CZE,2020-12-28T00:00:00Z,46817,741
Czech Republic,CZE,2020-12-21T00:00:00Z,46444,802
Czech Republic,CZE,2020-12-14T00:00:00Z,34246,707
Czech Republic,CZE,2020-12-07T00:00:00Z,27110,764
Czech Republic,CZE,2020-11-30T00:00:00Z,27460,942
Czech Republic,CZE,2020-11-23T00:00:00Z,32147,988
Czech Republic,CZE,2020-11-16T00:00:00Z,45288,1350
Czech Republic,CZE,2020-11-09T00:00:00Z,73184,1429
Czech Republic,CZE,2020-11-02T00:00:00Z,83547,1228
Czech Republic,CZE,2020-10-26T00:00:00Z,84212,779
Czech Republic,CZE,2020-10-19T00:00:00Z,56775,388
Czech Republic,CZE,2020-10-12T00:00:00Z,34664,307
Czech Republic,CZE,2020-10-05T00:00:00Z,17849,121
Czech Republic,CZE,2020-09-28T00:00:00Z,15357,103
Czech Republic,CZE,2020-09-21T00:00:00Z,13052,47
Czech Republic,CZE,2020-09-14T00:00:00Z,8032,20
Czech Republic,CZE,2020-09-07T00:00:00Z,3789,13
Czech Republic,CZE,2020-08-31T00:00:00Z,2444,11
Czech Republic,CZE,2020-08-24T00:00:00Z,1911,15
Czech Republic,CZE,2020-08-17T00:00:00Z,1657,8
Czech Republic,CZE,2020-08-10T00:00:00Z,1555,6
Czech Republic,CZE,2020-08-03T00:00:00Z,1476,12
Czech Republic,CZE,2020-07-27T00:00:00Z,1379,12
Czech Republic,CZE,2020-07-20T00:00:00Z,771,7
Czech Republic,CZE,2020-07-13T00:00:00Z,659,4
Czech Republic,CZE,2020-07-06T00:00:00Z,912,0
Czech Republic,CZE,2020-06-29T00:00:00Z,1105,12
Czech Republic,CZE,2020-06-22T00:00:00Z,474,7
Czech Republic,CZE,2020-06-15T00:00:00Z,396,2
Czech Republic,CZE,2020-06-08T00:00:00Z,355,7
Czech Republic,CZE,2020-06-01T00:00:00Z,316,5
Czech Republic,CZE,2020-05-25T00:00:00Z,482,18
Czech Republic,CZE,2020-05-18T00:00:00Z,352,17
Czech Republic,CZE,2020-05-11T00:00:00Z,342,32
Czech Republic,CZE,2020-05-04T00:00:00Z,377,27
Czech Republic,CZE,2020-04-27T00:00:00Z,617,33
Czech Republic,CZE,2020-04-20T00:00:00Z,796,50
Czech Republic,CZE,2020-04-13T00:00:00Z,1404,71
Czech Republic,CZE,2020-04-06T00:00:00Z,1758,51
Czech Republic,CZE,2020-03-30T00:00:00Z,1664,15
Czech Republic,CZE,2020-03-23T00:00:00Z,867,1
Czech Republic,CZE,2020-03-16T00:00:00Z,266,0
Czech Republic,CZE,2020-03-09T00:00:00Z,29,0
Czech Republic,CZE,2020-03-02T00:00:00Z,3,0
Czech Republic,CZE,2020-02-24T00:00:00Z,0,0
Czech Republic,CZE,2020-02-17T00:00:00Z,0,0
Czech Republic,CZE,2020-02-10T00:00:00Z,0,0
Czech Republic,CZE,2020-02-03T00:00:00Z,0,0
Czech Republic,CZE,2020-01-27T00:00:00Z,0,0
Czech Republic,CZE,2020-01-20T00:00:00Z,0,0
Czech Republic,CZE,2020-01-13T00:00:00Z,0,0
Czech Republic,CZE,2020-01-06T00:00:00Z,0,0
Denmark,DNK,2021-01-18T00:00:00Z,7170,208
Denmark,DNK,2021-01-11T00:00:00Z,14014,223
Denmark,DNK,2021-01-04T00:00:00Z,15362,170
Denmark,DNK,2020-12-28T00:00:00Z,18915,169
Denmark,DNK,2020-12-21T00:00:00Z,24676,94
Denmark,DNK,2020-12-14T00:00:00Z,19155,56
Denmark,DNK,2020-12-07T00:00:00Z,11251,56
Denmark,DNK,2020-11-30T00:00:00Z,8867,45
Denmark,DNK,2020-11-23T00:00:00Z,8349,24
Denmark,DNK,2020-11-16T00:00:00Z,7015,17
Denmark,DNK,2020-11-09T00:00:00Z,7822,20
Denmark,DNK,2020-11-02T00:00:00Z,6943,21
Denmark,DNK,2020-10-26T00:00:00Z,4964,22
Denmark,DNK,2020-10-19T00:00:00Z,2970,11
Denmark,DNK,2020-10-12T00:00:00Z,2742,11
Denmark,DNK,2020-10-05T00:00:00Z,3043,9
Denmark,DNK,2020-09-28T00:00:00Z,4790,14
Denmark,DNK,2020-09-21T00:00:00Z,2631,6
Denmark,DNK,2020-09-14T00:00:00Z,1669,2
Denmark,DNK,2020-09-07T00:00:00Z,847,3
Denmark,DNK,2020-08-31T00:00:00Z,573,3
Denmark,DNK,2020-08-24T00:00:00Z,510,0
Denmark,DNK,2020-08-17T00:00:00Z,1175,4
Denmark,DNK,2020-08-10T00:00:00Z,653,2
Denmark,DNK,2020-08-03T00:00:00Z,351,2
Denmark,DNK,2020-07-27T00:00:00Z,265,2
Denmark,DNK,2020-07-20T00:00:00Z,227,2
Denmark,DNK,2020-07-13T00:00:00Z,114,3
Denmark,DNK,2020-07-06T00:00:00Z,157,2
Denmark,DNK,2020-06-29T00:00:00Z,284,4
Denmark,DNK,2020-06-22T00:00:00Z,198,3
Denmark,DNK,2020-06-15T00:00:00Z,245,8
Denmark,DNK,2020-06-08T00:00:00Z,279,15
Denmark,DNK,2020-06-01T00:00:00Z,309,12
Denmark,DNK,2020-05-25T00:00:00Z,433,15
Denmark,DNK,2020-05-18T00:00:00Z,498,28
Denmark,DNK,2020-05-11T00:00:00Z,906,38
Denmark,DNK,2020-05-04T00:00:00Z,948,59
Denmark,DNK,2020-04-27T00:00:00Z,1191,67
Denmark,DNK,2020-04-20T00:00:00Z,1210,82
Denmark,DNK,2020-04-13T00:00:00Z,1805,94
Denmark,DNK,2020-04-06T00:00:00Z,1974,107
Denmark,DNK,2020-03-30T00:00:00Z,1000,59
Denmark,DNK,2020-03-23T00:00:00Z,520,12
Denmark,DNK,2020-03-16T00:00:00Z,837,1
Denmark,DNK,2020-03-09T00:00:00Z,34,0
Denmark,DNK,2020-03-02T00:00:00Z,4,0
Denmark,DNK,2020-02-24T00:00:00Z,0,0
Denmark,DNK,2020-02-17T00:00:00Z,0,0
Denmark,DNK,2020-02-10T00:00:00Z,0,0
Denmark,DNK,2020-02-03T00:00:00Z,0,0
Denmark,DNK,2020-01-27T00:00:00Z,0,0
Denmark,DNK,2020-01-20T00:00:00Z,0,0
Denmark,DNK,2020-01-13T00:00:00Z,0,0
Denmark,DNK,2020-01-06T00:00:00Z,0,0
Estonia,EST,2021-01-18T00:00:00Z,3539,46
Estonia,EST,2021-01-11T00:00:00Z,4284,36
Estonia,EST,2021-01-04T00:00:00Z,3713,38
Estonia,EST,2020-12-28T00:00:00Z,4014,39
Estonia,EST,2020-12-21T00:00:00Z,3739,25
Estonia,EST,2020-12-14T00:00:00Z,3077,18
